id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-1557,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[6],دعم إدارة معلومات البث المباشر,Live-Streaming Information Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1558,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[7],إصدار شهادات رقمية PDF وموثقة برقم تسلسلي وQr Code,Issue PDF Digital Certificates Verified by Serial Number and QR Code,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1559,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[8],إدارة المحتوى العام للموقع، نظام نشرة بريدية,Public Website Content Management and Newsletter System,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1560,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[9],إشعارات إدارية لحظية، نموذج تواصل معنا، لوحة إحصائيات مركزية,"Real-Time Admin Notifications, Contact Form, and Centralized Analytics Dashboard",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1561,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[10],مكتبة وسائط داخلية,Internal Media Library,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1562,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[11],تحسين الصور وتخزين مرن محلي أو سحابي,Image Optimization and Flexible Local or Cloud Storage,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1563,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[12],نظام صلاحيات متعدد الأدوار للإدارة والأعضاء والزوار,"Multi-Role Permission System for Administrators, Members, and Visitors",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1564,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية | projects .json::نظام إدارة طلبات الصيانة والبلاغات الذكي,features[13] | features[21],مصادقة آمنة,Secure Authentication,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1565,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[14],جاهزية نشر احترافية وبنية حديثة قابلة للتوسع,"Production-Ready Deployment with a Modern, Scalable Architecture",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1566,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[15],إصدار شهادات فردي أو جماعي للمشاركين,Individual or Bulk Certificate Issuance for Participants,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1567,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[16],إدارة قوالب الشهادات والتحكم فيها,Certificate Template Management and Control,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1568,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[17],إبطال الشهادات عند الحاجة مع حفظ سبب الإلغاء,Certificate Revocation When Needed with Revocation Reason Tracking,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1569,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,features[18],التحقق العام من الشهادات عبر صفحة مخصصة للتأكد من صحة الشهادة,Public Certificate Verification Through a Dedicated Authenticity-Check Page,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1570,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,clientName,الجمعية اليمنية للأوعية الدموية,Yemeni Vascular Association,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1571,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,seo.metaTitle,المنصة الرقمية للجمعية اليمنية للأوعية الدموية | إدارة الفعاليات والشهادات والعضوية,"Yemeni Vascular Association Digital Platform | Event, Certificate & Membership Management",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1572,database_public_cms,projects .json::المنصة الرقمية للجمعية اليمنية للأوعية الدموية,seo.metaDescription,منصة رقمية متكاملة لإدارة الجمعية الطبية والفعاليات العلمية والتسجيلات والشهادات الرقمية وبوابة الأعضاء والأخبار والمحتوى والتواصل، ضمن نظام حديث وآمن وقابل للتوسع.,"An integrated digital platform for managing a medical association, scientific events, registrations, digital certificates, the member portal, news, content, and communication within a modern, secure, and scalable system.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1573,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,summary,بوابة المواهب (TalentGate) هي منصة متكاملة لإدارة وتشغيل الأكاديميات الرياضية، توحد العمليات اليومية داخل نظام واحد يشمل إدارة الحسابات واللاعبين، تنظيم الفئات والجداول، متابعة الفعاليات، تسجيل الحضور، إدارة الاشتراكات، تنظيم المباريات والتقييمات، ونشر الإعلانات والتقارير. المشروع مبني على هندسة تقنية قوية وواجهة إدارية عملية، مع جاهزية حقيقية للتوسع كنظام متعدد الأكاديميات.,"TalentGate is an integrated platform for managing and operating sports academies, bringing daily operations into one system that covers account and player management, category and schedule organization, event tracking, attendance, subscriptions, matches, evaluations, announcements, and reports. The project is built on a strong technical architecture and a practical administration interface, with genuine readiness to scale as a multi-academy system.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1574,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,challenge,الحاجة إلى توحيد تشغيل أكاديميات كرة القدم وإدارة اللاعبين والمدربين والفئات والجداول والحضور والمباريات والتقييمات والاشتراكات داخل منظومة مركزية، مع فصل بيانات كل أكاديمية وصلاحيات مستخدميها.,"The need was to unify football academy operations and manage players, coaches, categories, schedules, attendance, matches, evaluations, and subscriptions within a centralized system while isolating each academy’s data and enforcing user permissions.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1575,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,solution,تم بناء TalentGate Football كمنظومة متعددة الواجهات حول Backend مركزي بـNestJS وPostgreSQL: موقع عام، لوحة لمالك المنصة، لوحة تشغيل للأكاديمية والمدربين، وتطبيق Flutter للاعب. يفرض النظام نطاق الأكاديمية والصلاحيات حسب الدور، ويغطي التسجيل والإدارة الرياضية والحضور والمباريات والتقييمات والاشتراكات والفوترة والتقارير والإعلانات، مع Redis وBullMQ للمعالجة غير المتزامنة ودعم تخزين الوسائط عبر Cloudflare R2 وبنية Push عبر Firebase Cloud Messaging.,"TalentGate Football was built as a multi-interface system around a centralized NestJS and PostgreSQL backend: a public website, a platform-owner dashboard, an operations dashboard for academies and coaches, and a Flutter player app. The system enforces academy scope and role-based permissions and covers registration, sports administration, attendance, matches, evaluations, subscriptions, billing, reports, and announcements, with Redis and BullMQ for asynchronous processing, Cloudflare R2 for media storage, and Firebase Cloud Messaging for push notifications.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1576,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[0].label,توحيد دورة تشغيل الأكاديمية,Unified Academy Operations,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1577,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[0].value,جمع إدارة اللاعبين والفئات والجداول والحضور والمباريات والتقييمات والاشتراكات ضمن منظومة مترابطة.,"Combined player, category, schedule, attendance, match, evaluation, and subscription management in one connected system.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1578,database_public_cms,projects .json::TalentGate Sports Academy Management Platform | projects .json::Mohd.dev — موقع Portfolio تقني ونظام إدارة محتوى | projects .json::Kaleem Store — منصة SaaS للتجارة الإلكترونية,results[1].label | results[2].label,فصل الصلاحيات,Permission Separation,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1579,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[1].value,توفير نطاقات وصول مستقلة لإدارة المنصة والأكاديمية والمدرب واللاعب، مع حصر المدرب في الفئات المسندة إليه.,"Provided independent access scopes for platform administration, academy management, coaches, and players, while limiting coaches to their assigned categories.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1580,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[2].label,فصل بيانات الأكاديميات,Academy Data Isolation,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1581,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[2].value,اعتماد نطاق الأكاديمية في الطلبات وطبقة البيانات لدعم تشغيل عدة أكاديميات على المنصة نفسها.,Applied academy scope at the request and data layers to support multiple academies on the same platform.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1582,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[3].label,تجربة ذاتية للاعب,Player Self-Service Experience,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1583,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[3].value,إتاحة تطبيق للاعب لمتابعة جدوله ومبارياته وحضوره وأدائه واشتراكه وفريقه والشارات والمحتوى التدريبي.,"A player app for following schedules, matches, attendance, performance, subscription, team, badges, and training content.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1584,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[4].label,إدارة الاشتراك والفوترة,Subscription and Billing Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1585,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[4].value,ربط الباقات وطلبات الاشتراك وإثباتات الدفع والفواتير والمدفوعات وأكواد التفعيل بدورة مراجعة من إدارة المنصة.,"Connected plans, subscription requests, payment proofs, invoices, payments, and activation codes to a platform-admin review workflow.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1586,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[5].label,تقارير تشغيلية مركزية,Centralized Operational Reports,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1587,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,results[5].value,توفير لوحات وتقارير للحضور والاشتراكات والمباريات والتقييمات لمتابعة تشغيل الأكاديمي.,"Dashboards and reports for attendance, subscriptions, matches, and evaluations to monitor academy operations.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1588,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[0],•	نظام مصادقة وصلاحيات متعدد الأدوار للتحكم الدقيق في الوصول,• Multi-role authentication and permissions for precise access control,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1589,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[1],•	عزل بيانات الأكاديميات داخل قاعدة البيانات والاستعلامات,• Academy data isolation at the database and query layers,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1590,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[2],•	إدارة طلبات حسابات اللاعبين من التسجيل وحتى القبول أو الرفض أو إعادة الفتح أو الحظر عبر مسارات إدارية واضحة,"• Player account request management from registration through approval, rejection, reopening, or blocking using clear administrative workflows",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1591,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[3],•	إدارة اللاعبين والفئات مع إمكانية نقل اللاعب بين الفئات والاحتفاظ بسجل انتقالات تاريخي,• Player and category management with the ability to transfer players between categories while retaining a historical transfer record,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1592,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[4],• إدارة الفئات العمرية والجداول الأسبوعية وبرنامج الفريق,"• Age-category management, weekly schedules, and team programs",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1593,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[5],•	دورة حياة متكاملة للفعالية تشمل الحالات: مجدولة، مؤجلة، ملغاة، ومكتملة، مع قواعد انتقال حالة واضحة,"• Integrated event lifecycle covering scheduled, postponed, cancelled, and completed states with explicit transition rules",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1594,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[6],•	إدارة الحضور وربطه بالفعاليات واللاعبين مع تقارير دقيقة لحالات الحضور,• Attendance management linked to events and players with accurate attendance-status reporting,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1595,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[7],إدارة باقات الأكاديميات وطلبات الاشتراك والفواتير وإثباتات الدفع وأكواد التفعيل,"Academy plan management, subscription requests, invoices, payment proofs, and activation codes",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1596,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[8],•	إدارة المباريات كمجال مستقل يشمل إنشاء المباراة، التشكيلة، أحداث المباراة، وتحديث مجريات اللعب,"• Match management as an independent domain covering match creation, lineups, match events, and live match updates",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1597,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[9],•	نظام تقييمات متكامل يتضمن القوالب، المعايير، التقييمات الأسبوعية، والتقارير الشهرية المرتبطة بالفئات واللاعبين,"• Integrated evaluation system including templates, criteria, weekly evaluations, and monthly reports linked to categories and players",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1598,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[10],•	نظام إعلانات داخلي للأكاديمية مع إمكانية التثبيت والاستهداف سواء لجميع المستخدمين أو لفئة محددة,• Internal academy announcement system with pinning and targeting for all users or a specific category,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1599,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,features[11],•	لوحة تحكم وتقارير تشغيلية في الواجهة الإدارية مع مؤشرات أداء ورسوم بيانية,• Administrative dashboard and operational reports with KPIs and charts,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1600,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,clientName,أكاديمية بوابة المواهب (TalentGate) الرياضية,TalentGate Sports Academy,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1601,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.metaTitle,TalentGate Football | منصة إدارة أكاديميات كرة القدم,TalentGate Football | Football Academy Management Platform,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1602,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.metaDescription,منصة SaaS لإدارة أكاديميات كرة القدم تشمل اللاعبين والمدربين والحضور والمباريات والتقييمات والاشتراكات، مع لوحات إدارة وتطبيق للاعب.,"A SaaS platform for managing football academies, including players, coaches, attendance, matches, evaluations, and subscriptions, with admin dashboards and a player app.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1603,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[1],إدارة الأكاديميات الرياضية,Sports Academy Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1604,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[3],منصة رياضية,Sports Platform,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1605,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[4] | seo.keywords[14],إدارة اللاعبين,Player Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1606,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[5],إدارة الحضور,Attendance Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1607,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[6],إدارة الاشتراكات,Subscription Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1608,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[7],إدارة المباريات,Match Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1609,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[8],لوحة تحكم أكاديمية,Academy Dashboard,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1610,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[13],إدارة أكاديميات كرة القدم,Football Academy Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1611,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[15],إدارة المدربين,Coach Management,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1612,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[16],حضور اللاعبين,Player Attendance,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1613,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[17],تقييم اللاعبين,Player Evaluation,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1614,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,seo.keywords[18],منصة SaaS رياضية,Sports SaaS Platform,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1615,database_public_cms,projects .json::TalentGate Sports Academy Management Platform | projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية | projects .json::منصة  TRAS Phone لقطع غيار الهواتف,duration,3 أشهر,3 Months,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1616,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,industry,رياضة,Sports,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1617,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,stats[0].label,ميزة,Features,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1618,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,stats[0].description,مميزات يحتوي عليها المشروع,Features included in the project,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1619,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,stats[1].label,شاشة,Screens,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1620,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,stats[1].description,عدد شاشات لوحة التحكم الخاصة بالمدرب,Number of screens in the coach dashboard,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1621,database_public_cms,projects .json::TalentGate Sports Academy Management Platform | projects .json::موقع الوصابي للتجارة,stats[2].label | stats[0].label,مكونات المنظومة,System Components,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1622,database_public_cms,projects .json::TalentGate Sports Academy Management Platform,stats[2].description,موقع عام، لوحة مالك المنصة، لوحة الأكاديمية والمدرب، تطبيق اللاعب، و Backend API.,"Public website, platform-owner dashboard, academy and coach dashboard, player app, and Backend API.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1623,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,title | seo.metaTitle,منصة تجدد للتجارة الإلكترونية والخدمات الفنية,Tajaddod E-Commerce and Technical Services Platform,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1624,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,summary,تجدد هي منصة رقمية متكاملة تجمع بين متجر ويب احترافي، وتطبيق موبايل فعلي، ولوحة إدارة شاملة، وباك إند قوي لإدارة دورة العمل بالكامل. المنصة لا تقدم تجربة بيع إلكتروني فقط، بل تبني بيئة تشغيل موحدة تربط بين المنتجات والطلبات والعناوين والدعم والإشعارات والخدمات الفنية، مع مسارات واضحة للعميل والمهندس والتاجر والإدارة داخل نفس النظام.,"Tajaddod is an integrated digital platform combining a professional web store, a full mobile application, a comprehensive admin dashboard, and a robust backend for managing the complete business cycle. The platform goes beyond e-commerce by creating a unified operating environment that connects products, orders, addresses, support, notifications, and technical services, with clear journeys for customers, engineers, merchants, and administrators within the same system.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1625,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,challenge,هو الحاجة إلى منصة واحدة تجمع بين التجارة الإلكترونية والخدمات الفنية والتشغيل اليومي والدعم، بدل الاعتماد على أدوات متفرقة تؤدي إلى تشتت البيانات، وضعف المتابعة، وصعوبة إدارة العلاقة بين العميل والفريق الفني والإدارة.,"The challenge was the need for a single platform combining e-commerce, technical services, daily operations, and support instead of relying on fragmented tools that scatter data, weaken follow-up, and make it difficult to manage the relationship between customers, the technical team, and administration.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1626,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,solution,تم بناء المنصة كحل تشغيلي متكامل يضم متجر ويب، وتطبيق موبايل، ولوحة إدارة، وباك إند مركزي يدير المنتجات والطلبات والعروض والكوبونات والإشعارات وطلبات الصيانة والدعم، بما يخلق تجربة مترابطة ومرنة وقابلة للتوسع داخل بيئة رقمية واحدة.,"The platform was built as an integrated operating solution comprising a web store, mobile app, admin dashboard, and centralized backend that manages products, orders, promotions, coupons, notifications, maintenance requests, and support, creating a connected, flexible, and scalable experience within one digital environment.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1627,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[0].label,تجربة موحدة,Unified Experience,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1628,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[0].value,جمع المتجر والموبايل والإدارة والخدمات داخل منظومة رقمية واحدة,"Combined the store, mobile app, administration, and services within one digital ecosystem",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1629,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[1].label,تشغيل أكثر ترابطًا,More Connected Operations,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1630,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[1].value,ربط الطلبات والمنتجات والصيانة والدعم ضمن مسار تشغيلي متكامل,"Connected orders, products, maintenance, and support through an integrated operational workflow",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1631,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[2].label,مرونة للأدوار المختلفة,Flexibility for Different Roles,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1632,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[2].value,تمكين العميل والمهندس والتاجر والإدارة من العمل داخل نفس النظام,"Enabled customers, engineers, merchants, and administrators to work within the same system",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1633,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[3].label,جاهزية للنمو,Ready for Growth,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1634,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,results[3].value,بنية تقنية تدعم التوسع والتكاملات والتحليلات والتجارب المستقبلية,"A technical architecture that supports scaling, integrations, analytics, and future experiences",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1635,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,features[0],متجر إلكتروني متكامل لعرض المنتجات، التصنيفات، العلامات، العروض، البنرات، المنتجات الجديدة والمميزة، والبحث داخل المنتجات.,"An integrated e-commerce store for showcasing products, categories, brands, promotions, banners, new and featured products, and product search.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1636,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,features[1],تطبيق موبايل فعلي مبني لخدمة المستخدمين مع تسجيل الدخول، التحقق، التصفح، السلة، الطلبات، المفضلة، العناوين، الإشعارات، والدعم.,"A full mobile application built for users, including login, verification, browsing, cart, orders, favorites, addresses, notifications, and support.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1637,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,features[2],سلة مشتريات حقيقية مع تخزين محلي ومزامنة مع الخادم، وإدارة عناصر السلة وتحديث الكميات وتطبيق الكوبونات.,"A real shopping cart with local storage and server synchronization, cart item management, quantity updates, and coupon application.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1638,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,features[3],نظام طلبات متكامل يشمل إنشاء الطلب، اختيار العنوان، اختيار وسيلة الدفع المتاحة، متابعة الحالة، عرض التفاصيل، والفواتير.,"An integrated order system covering order creation, address selection, available payment methods, status tracking, details, and invoices.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1639,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,features[4],دعم اللغتين العربية والإنجليزية على مستوى الويب والموبايل ولوحة الإدارة.,"Arabic and English support across the web, mobile app, and admin dashboard.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1640,database_public_cms,projects .json::منصة تجدد للتجارة الإلكترونية والخدمات الفنية,features[5],دعم العملات المتعددة داخل المنصة.,Multi-currency support across the platform.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
